REPORT_DATE,FATALITIES,COUNTY,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
1970-01-01 00:00:00.020230610,2,13067,-3.0,0,0,0,1,Cobb,-84.57652963,33.94183776,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020230704,2,32021,1.0,0,0,0,1,Mineral,-118.4346446,38.53880917,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020221019,1,41043,1.0,0,0,0,0,Linn,-122.5341835,44.48880768,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020230616,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020230127,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020230702,2,47171,0.0,0,0,0,1,Unicoi,-82.43228458,36.11077416,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020230407,3,39061,-2.0,0,0,0,1,Hamilton,-84.54309843,39.19557749,S,Middle America,orange,Cincinnati (KY),#1f77b4,Traditional
1970-01-01 00:00:00.020230622,1,1049,-1.0,0,0,0,0,DeKalb,-85.80378574,34.46023769,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020230502,1,23007,-1.0,0,0,0,0,Franklin,-70.44421037,44.97424486,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020230214,1,6001,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020230619,1,25027,1.0,0,0,0,0,Worcester,-71.90780992,42.35111931,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020230518,7,41047,0.0,0,0,0,1,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020230520,1,22055,-1.0,0,0,0,0,Lafayette,-92.0636004,30.20738593,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020230430,1,41029,0.0,0,0,0,0,Jackson,-122.728377,42.43216537,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020230508,1,37087,0.0,0,0,0,0,Haywood,-82.98251028,35.55576195,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020230501,1,35037,0.0,0,0,0,0,Quay,-103.5493944,35.10459783,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020210814,1,27123,-1.0,0,0,0,0,Ramsey,-93.09987304,45.01747232,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020211028,1,33015,0.0,0,0,0,0,Rockingham,-71.12556353,42.98749699,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020211107,1,10001,0.0,0,0,0,0,Kent,-75.56844621,39.08639126,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020230130,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020210218,1,45029,-2.0,0,0,0,0,Colleton,-80.66691164,32.86353032,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020210209,1,45085,1.0,0,0,0,0,Sumter,-80.38227873,33.91600797,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020230506,1,37001,-1.0,0,0,0,0,Alamance,-79.39913194,36.04378576,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020210927,2,32007,1.0,0,0,0,1,Elko,-115.3578839,41.14601583,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020230427,1,45021,0.0,0,0,0,0,Cherokee,-81.62012099,35.04837373,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020230402,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020230402,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020230402,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020210412,1,30031,0.0,0,0,0,0,Gallatin,-111.1703288,45.54097041,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020220805,2,6081,0.0,0,0,0,1,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020220628,1,6107,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020221025,1,6081,0.0,0,0,0,0,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020230325,1,13179,0.0,0,0,0,0,Liberty,-81.49463778,31.82777126,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020210521,2,6067,-1.0,0,0,0,1,Sacramento,-121.3445212,38.44881725,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020230402,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020230414,1,26163,-5.0,0,0,0,0,Wayne,-83.28221321,42.28172038,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020230325,1,41055,-1.0,0,0,0,0,Sherman,-120.6892687,45.4052255,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020230331,1,45023,0.0,0,0,0,0,Chester,-81.15923162,34.69173842,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220414,1,6039,-2.0,0,0,0,0,Madera,-119.7624357,37.21825802,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220424,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020230403,1,45045,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020221015,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020230307,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020230303,1,39043,2.0,0,0,0,0,Erie,-82.63799692,41.37421463,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020220813,3,5119,1.0,0,0,0,1,Pulaski,-92.31191414,34.76993891,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020230106,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020221130,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020230310,1,51131,0.0,0,0,0,0,Northampton,-75.87764606,37.34305358,S,Middle America,orange,Norfolk (VA),#1f77b4,Traditional
1970-01-01 00:00:00.020221013,1,26013,0.0,0,0,0,0,Baraga,-88.36559186,46.66237725,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020230125,1,22031,0.0,0,0,0,0,De Soto,-93.73783029,32.05510725,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020230227,1,47189,0.0,0,0,0,0,Wilson,-86.29778739,36.15428192,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020230225,1,37059,0.0,0,0,0,0,Davie,-80.54428142,35.92957297,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220701,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020220302,4,6019,1.0,0,0,0,1,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220606,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020230216,1,45021,0.0,0,0,0,0,Cherokee,-81.62012099,35.04837373,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220103,1,34023,0.0,0,0,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020221028,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020230125,1,56027,0.0,0,0,0,0,Niobrara,-104.4755961,43.05616954,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020220729,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020221123,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220602,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020230210,1,1073,-3.0,0,0,0,0,Jefferson,-86.89657084,33.5543433,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020221128,1,53053,2.0,0,0,0,0,Pierce,-122.1122121,47.02680625,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020221103,1,41047,0.0,0,0,0,0,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020230114,1,45031,2.0,0,0,0,0,Darlington,-79.95766082,34.33234414,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220201,1,13179,0.0,0,0,0,0,Liberty,-81.49463778,31.82777126,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020221229,1,41059,0.0,0,0,0,0,Umatilla,-118.736681,45.59148273,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020221229,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020221220,1,41051,-1.0,0,0,0,0,Multnomah,-122.4157429,45.54693681,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020210218,1,45029,-2.0,0,0,0,0,Colleton,-80.66691164,32.86353032,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020230119,1,51197,-1.0,0,0,0,0,Wythe,-81.07803317,36.91686677,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020221206,3,22069,0.0,0,0,0,1,Natchitoches,-93.09649471,31.72373065,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020200625,2,55105,-2.0,0,0,0,1,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020221223,1,17049,-1.0,0,0,0,0,Effingham,-88.58969703,39.05935691,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020220828,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020221207,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020221207,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020221207,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020221207,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020221218,1,12031,-3.0,0,0,0,0,Duval,-81.67063889,30.33214142,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020221203,1,26011,-1.0,0,0,0,0,Arenac,-83.89498203,44.0651223,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020221010,1,8063,0.0,0,0,0,0,Kit Carson,-102.60233,39.30507096,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020221120,2,6059,-3.0,0,0,0,1,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220919,1,13245,-5.0,0,0,0,0,Richmond,-82.07386121,33.35950332,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020221205,1,47089,-1.0,0,0,0,0,Jefferson,-83.44652522,36.0513409,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020220909,1,13127,0.0,0,0,0,0,Glynn,-81.53985797,31.23071711,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020221115,1,29183,-2.0,0,0,0,0,St. Charles,-90.67411979,38.78248212,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020221013,2,6073,-1.0,0,0,0,1,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020221105,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020221028,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020221109,1,39023,-1.0,0,0,0,0,Clark,-83.78354054,39.91660044,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020211219,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020221106,1,21111,0.0,0,0,0,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020220729,1,6073,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020221014,1,17035,-1.0,0,0,0,0,Cumberland,-88.24032182,39.27402319,MW,Middle America,orange,Cincinnati (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020221025,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020220930,1,20091,-1.0,0,0,0,0,Johnson,-94.82256945,38.88370015,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020221009,1,51131,0.0,0,0,0,0,Northampton,-75.87764606,37.34305358,S,Middle America,orange,Norfolk (VA),#1f77b4,Traditional
1970-01-01 00:00:00.020220706,1,36101,2.0,0,0,0,0,Steuben,-77.3834881,42.26788874,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020220630,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020221006,1,53073,0.0,0,0,0,0,Whatcom,-121.7209525,48.82595321,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020220907,1,24027,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020220907,1,24027,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020220517,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020220807,1,28073,1.0,0,0,0,0,Lamar,-89.50870961,31.20573333,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020220716,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220909,1,39097,1.0,0,0,0,0,Madison,-83.40012747,39.89429692,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020220913,1,45019,1.0,0,0,0,0,Charleston,-79.95226654,32.83417041,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220617,1,13097,-1.0,0,0,0,0,Douglas,-84.76851394,33.7021135,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020220729,1,41035,1.0,0,0,0,0,Klamath,-121.6500072,42.68605026,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020220830,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220718,1,9007,-1.0,0,0,0,0,Middlesex,-72.5354823,41.46358412,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020220722,1,6107,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220213,2,13067,-3.0,0,0,0,1,Cobb,-84.57652963,33.94183776,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020220224,1,13271,0.0,0,0,0,0,Telfair,-82.93880265,31.92997221,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020200521,1,13131,0.0,0,0,0,0,Grady,-84.23475065,30.87476853,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020200325,1,13063,-1.0,0,0,0,0,Clayton,-84.35751271,33.54043935,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020220809,1,1119,-3.0,0,0,0,0,Sumter,-88.19904039,32.59104949,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020220729,1,39095,2.0,0,0,0,0,Lucas,-83.65545282,41.62064794,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020220726,1,45025,-1.0,0,0,0,0,Chesterfield,-80.15867356,34.63979804,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020220611,1,22071,-2.0,0,0,0,0,Orleans,-89.92833674,30.06918821,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020220617,1,12057,-3.0,0,0,0,0,Hillsborough,-82.30867294,27.92948052,S,Growth Management,green,Tampa,#1f77b4,Reform
1970-01-01 00:00:00.020220717,1,5059,0.0,0,0,0,0,Hot Spring,-92.94560125,34.31751189,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020220520,1,6099,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220304,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020220608,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220405,1,49045,2.0,0,0,0,0,Tooele,-113.1311648,40.44875267,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020220523,1,53033,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020220508,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020200716,2,4013,4.0,0,0,0,1,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020220608,1,37125,-1.0,0,0,0,0,Moore,-79.48151986,35.31080558,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020220312,1,6025,-3.0,0,0,0,0,Imperial,-115.3657218,33.03935669,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020220204,1,6107,0.0,0,0,0,0,Tulare,-118.8004216,36.22081997,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220201,1,51015,0.0,0,0,0,0,Augusta,-79.13408568,38.16483645,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
1970-01-01 00:00:00.020220201,1,51015,0.0,0,0,0,0,Augusta,-79.13408568,38.16483645,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
1970-01-01 00:00:00.020201218,1,12069,2.0,0,0,0,0,Lake,-81.71135257,28.76121706,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020220521,1,51033,0.0,0,0,0,0,Caroline,-77.34662195,38.02701807,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020220521,1,51033,0.0,0,0,0,0,Caroline,-77.34662195,38.02701807,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020200829,1,35001,-1.0,0,0,0,0,Bernalillo,-106.6705759,35.05121905,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020220428,2,35025,0.0,0,0,0,1,Lea,-103.4124539,32.79215735,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020200422,1,9001,-1.0,0,0,0,0,Fairfield,-73.38919037,41.26973285,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020220203,1,54055,-1.0,0,0,0,0,Mercer,-81.11147554,37.40564762,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020220323,1,26161,-1.0,0,0,0,0,Washtenaw,-83.83879891,42.25344402,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020220501,1,47157,-1.0,0,0,0,0,Shelby,-89.89620223,35.18412715,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020220124,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220402,1,6095,2.0,0,0,0,0,Solano,-121.9331593,38.27025048,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220224,1,6047,0.0,0,0,0,0,Merced,-120.7175058,37.19189197,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220115,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020211108,1,39139,1.0,0,0,0,0,Richland,-82.53676639,40.77482478,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020211024,2,39169,-1.0,0,0,0,1,Wayne,-81.88780787,40.82926705,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020210914,1,39093,1.0,0,0,0,0,Lorain,-82.1511144,41.29557931,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020220108,1,13089,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020220401,1,1063,0.0,0,0,0,0,Greene,-87.95276818,32.853304,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.020220328,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020210608,1,24510,0.0,0,0,0,0,Baltimore,-76.61440436,39.30522045,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020210721,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020211219,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220228,2,22031,0.0,0,0,0,1,De Soto,-93.73783029,32.05510725,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020220102,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220101,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020220107,1,6001,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020211207,1,6067,-1.0,0,0,0,0,Sacramento,-121.3445212,38.44881725,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020220215,1,53053,2.0,0,0,0,0,Pierce,-122.1122121,47.02680625,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020210813,1,6099,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020211203,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020211014,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020220210,1,12009,-1.0,0,0,0,0,Brevard,-80.73218698,28.29324349,S,Growth Management,green,Orlando,#1f77b4,Reform
